class_code,zip,location_end_date,address,longitude,pbc_code,business_end_date,ownership_name,latitude,business_name,location_start_date
8,94110,,2448 MISSION ST C,-122.41901365,5700,,MOVE LOOT INC,37.757798305,MOVE LOOT INC,09/09/2013
7,94108,,77 GEARY ST 400,-122.404735726,7389,,MULESOFT INC,37.787753023,MULESOFT INC,10/21/2010
7,94107,,620 FOLSOM ST 100,-122.39736819,7389,,MXHERO INC,37.785083603,MXHERO INC,10/01/2013
7,94103,,1000 BRANNAN ST 501,-122.407327208,7310,,MYLIKES INC,37.769833888,MYLIKES HQ,01/01/2011
7,94107,,512 2ND ST 4TH FL,-122.393407644,7389,,N3TWORK INC,37.782867348,N3TWORK INC,01/02/2013
7,94107,,185 BERRY ST 1300,-122.393150685,7389,,NAPO PHARMACEUTICALS INC,37.775886825,NAPO PHARMACEUTICALS INC,01/10/2010
,94103,,575 7TH ST,-122.403520069,,,NAVDY INC,37.773343739,NAVDY INC,03/01/2014
7,94104,,101 MONTGOMERY ST 350,-122.402165718,7389,,TRUSTNODE INC,37.790106639,NAVERA INC,06/01/2013
7,94108,,26 O'FARRELL,-122.405473187,7389,,NEOCASE SOFTWARE,37.786778192,NEOCASE SOFTWARE INC,06/01/2010
7,94102,01/25/2015,25 TAYLOR ST,-122.410674341,7389,,NEON LABS INC,37.782480963,NEON LABS INC,06/01/2013
,94107,,70 SOUTH PARK ST,-122.393827074,,,NEON LABS INC,37.781963959,NEON LABS INC,01/26/2015
7,94133,,50 OSGOOD PL,-122.402965821,7389,,NETPULSE INC,37.797957631,NETPULSE INC,06/24/2013
8,94111,10/31/2014,1750 MONTGOMERY ST,-122.405195487,5495,,NET APP INC,37.805137499,NETWORK APPLIANCE INC,05/31/2013
8,94105,,201 MISSION ST 1200,-122.395090763,5495,,NETWORK COMPUTING ARCHITECTS,37.791717745,NETWORK COMPUTING ARCHITECTS,09/01/2013
7,94109,,955 LEAVENWORTH ST,-122.415553348,7389,,"NETWORK VIRTUE, INC",37.79005413,NETWORK VIRTUE INC,02/01/2014
7,94105,,188 SPEAR ST 1200,-122.39276624,7389,,NEW RELIC INC,37.791462904,NEW RELIC INC,02/25/2013
7,94105,,101 2ND ST 1000,-122.399520499,7389,,NEXANT INC,37.787833683,NEXANT INC,01/01/2010
7,94107,,290 KING ST #9,-122.394118602,7389,,NEXTBIT SYSTEMS INC,37.776494077,NEXTBIT SYSTEMS INC,02/08/2013
,94105,05/04/2014,101 SPEAR ST 230,-122.393965701,,,NEXTDOOR.COM INC,37.792517405,NEXTDOOR.COM INC,07/01/2012
7,94102,,760 MARKET ST 300,-122.405258763,7370,,NEXTDOOR.COM INC,37.786253785,NEXTDOOR.COM INC,05/05/2014
,94107,,450 TOWNSEND ST,-122.398488285,,,ELCHINOFF MARK,37.774394877,NGINX SOFTWARE INC,10/22/2013
7,94107,,953 INDIANA ST,-122.391244811,7389,,NIRMIDAS BIOTECH INC,37.758744328,NIRMIDAS BIOTECH INC,03/01/2014
7,94104,,225 BUSH ST 700,-122.401655677,7389,,NITRO SOFTWARE INC,37.791042787,NITRO PDF SOFTWARE,11/01/2012
7,94107,10/31/2014,300 BRANNAN ST 406,-122.392378656,7389,,NITROUS INC,37.781624036,NITROUS.IO,05/27/2014
,94107,,300 BRANNAN ST STE 201,-122.392378656,,,NITROUS INC,37.781624036,NITROUS INC,06/01/2014
7,94107,,1001 MARIPOSA ST 206,-122.394048312,7370,,NODEPRIME INC,37.763992972,NODEPRIME INC,04/01/2013
,94103,,835 HOWARD ST 200,-122.403510851,,,NODEPRIME INC,37.782597714,NODEPRIME INC,06/01/2014
,94107,,601 KANSAS ST,-122.403235455,,,NORTH TECHNOLOGIES INC,37.762053681,NORTH TECHNOLOGIES INC,10/01/2014
7,94105,,388 BEALE ST 1510,-122.391667698,8200,,NOVOED INC,37.787817551,NOVOED INC,09/09/2013
,94158,04/20/2014,1700 OWENS ST 500,-122.3935874,,,NURIX INC,37.767426772,NURIX INC,03/26/2012
7,94158,,1700 OWENS ST 290,-122.3935874,7389,,NURIX INC,37.767426772,NURIX INC,04/21/2014
7,94105,,201 MISSION ST 1940,-122.395090763,7370,,NWAY AMERICA LLC,37.791717745,NWAY AMERICA LLC,11/29/2011
7,94110,,660 YORK ST 101,-122.409088709,7389,,OBJECTLABS CORPORATION,37.761069003,OBJECTLABS CORPORATION,01/01/2013
7,94107,,301 BRANNAN ST 300,-122.392310671,7389,,OKTA INC,37.781597533,OKTA INC,05/14/2012
8,94103,02/28/2015,1355 MARKET ST 400,-122.416701021,5700,,ONE KINGS LANE INC,37.77716701,ONE KINGS LANE INC,08/01/2012
,94107,,633 FOLSOM ST 200,-122.397570838,,,ONE KINGS LANE INC,37.784846968,ONE KINGS LANE INC,03/01/2015
,94122,,840 IRVING ST,-122.466777216,,,ONE MEDICAL GROUP INC,37.764052358,ONE MEDICAL GROUP INC,01/01/2010
7,94102,,98 GOUGH ST,-122.422354156,7389,,ONE MEDICAL GROUP INC,37.773986109,ONE MEDICAL GROUP INC,01/01/2014
7,94107,,145 BLUXOME ST,-122.398821064,7389,,OPENDNS LLC,37.775277268,OPENDNS LLC,04/01/2012
7,94105,,631 HOWARD ST 100,-122.398851023,7389,,OPTIMIZELY INC,37.78628732,OPTIMIZELY INC,07/23/2013
7,94110,,583 SHOTWELL ST,-122.415760375,7389,,OQO INC,37.759161249,OQO INC,08/16/2000
,94110,,2125 MISSION ST,-122.419434012,,,ONBEEP INC,37.76288593,ORION LABS INC,01/21/2015
7,94110,,3101 20TH ST,-122.411707031,7389,,OTHER MACHINE COMPANY,37.75905314,OTHER MACHINE CO,06/25/2013
7,94107,12/31/2013,501 2ND ST 402,-122.393300482,7389,,PAGERDUTY INC,37.782853521,PAGERDUTY INC,12/19/2013
7,94105,,501 SECOND ST 100,-122.393387903,7389,,PAGERDUTY INC,37.78292656,PAGERDUTY INC,12/19/2013
8,94103,,208 UTAH ST 100,-122.406663494,5398,,PANTHEON HARDWOODS LLC,37.766797626,PANTHEON HARDWOODS LLC,10/01/2013
7,94108,,717 PANTHEON SYSTEMS INC,-122.407426633,7389,,PANTHEON SYSTEMS INC,37.79151715,PANTHEON SYSTEMS INC,06/01/2012
8,94118,,368 EWING TER,-122.4484181,5398,,LIDL NUDL LLC,37.779578688,PANTRY CONFECTIONS,10/15/2013
7,94108,,530 BUSH ST 900,-122.406082744,7389,,PAPERG INC,37.790538088,PAPERG INC,12/01/2012
7,94105,,301 HOWARD ST 2200,-122.39450101,7389,,PATH INC,37.789707222,PATH INC,04/29/2014
7,94111,,405 DAVIS COURT 2407,-122.398264049,7389,,PATH LABS LLC,37.796554854,PATH LOGIC,06/14/2012
,94111,,405 DAVIS CT 2407,-122.398264049,,,PATH LOGIC,37.796554854,PATH LOGIC,07/08/2014
,94103,,230 9TH ST,-122.412562862,,,PATREON INC,37.774470654,PATREON INC,07/01/2014
7,94131,06/30/2014,461 28TH ST,-122.432557571,7389,,PATREON INC,37.744913489,PATREON INC,08/01/2013
,94115,,1426 FILLMORE ST  #317,-122.432576007,,,ELEK JAZMIN K,37.7828178,PEER PLAY,04/14/2015
,94107,04/14/2014,953 INDIANA ST,-122.391244811,,04/14/2014,PERLSTEIN LAB B CORP,37.758744328,PERLSTEIN LAB B CORP,01/01/2014
7,94107,,953 INDIANA ST,-122.391244811,7389,,PERLSTEIN LAB PBC,37.758744328,PERLSTEIN LAB PBC,04/01/2014
,94103,,290 DIVISION ST #304,-122.408340064,,,PILLOW HOMES INC,37.769227788,PILLOW HOMES INC,06/01/2014
7,94103,,572 7TH ST,-122.403668713,7389,,PINTEREST INC,37.773387525,PINTEREST INC,08/01/2012
13,94103,,205 13TH ST 2001,-122.418385377,3998,,PLANTSENSE INC,37.769791259,PLANTSENSE INC,08/15/2008
7,94109,,400 MONTGOMERY ST 650,-122.402679721,7370,,PLIVO INC,37.793023951,PLIVO INC,11/14/2012
7,94104,,225 BUSH ST 1350,-122.401655677,7310,,PLUM DISTRICT INC,37.791042787,PLUM DISTRICT INC,12/01/2012
13,94105,,28 2ND ST 3RD FL,-122.401027683,3998,,PLYMPTON INC,37.788916827,PLYMPTON INC,04/01/2013
7,94103,,1550 BRYANT ST 700,-122.410704546,7389,,POLL EVERYWHERE INC,37.76757772,POLL EVERYWHERE INC,03/18/2013
,94107,,645 HARRISON ST #200,-122.395971471,,,POPUPSTERS INC,37.783657813,POPUPSTERS INC,11/14/2014
7,94104,,1 MONTGOMERY ST 710,-122.402084326,7389,,POSIT SCIENCE CORPORATION,37.789325887,POSIT SCIENCE CORPORATION,04/01/2010
7,94105,,625 MARKET ST 600,-122.401841194,7389,,POSIT SCIENCE CORPORATION,37.788847691,POSIT SCIENCE CORPORATION,12/01/2011
7,94108,,77 GEARY BLVD 303,-122.404735726,7389,,POSIT SCIENCE CORPORATION,37.787753023,POSIT SCIENCE CORPORATION,01/01/2013
7,94103,,475 VALENCIA ST 2ND FLR,-122.421885136,7389,,POSTMATES INC,37.765363035,POSTMATES INC,09/01/2013
7,94102,05/18/2014,420 TAYLOR ST,-122.411335996,7389,,PRACTICE FUSION INC,37.78627695,PRACTICE FUSION INC,12/01/2011
,94103,,650 TOWNSEND ST 500,-122.402708251,,,PRACTICE FUSION INC,37.771015004,PRACTICE FUSION INC,05/19/2014
7,94107,,290 KING ST UNIT 10,-122.394118602,7389,,PREACT INC,37.776494077,PREACT INC,01/01/2014
,94103,,645 7TH ST,-122.402556934,,,PREMISE DATA CORPORATION,37.772576518,PREMISE DATA CORPORATION,09/01/2012
7,94158,,1700 OWENS ST #585,-122.3935874,8888,,PRESIDIO PHARMACEUTICALS INC,37.767426772,PRESIDIO PHARMACEUTICALS INC,03/20/2008
,94107,,633 FOLSOM ST 5TH FLR,-122.397570991,,,PREZI INC,37.784847002,PREZI INC,11/25/2014
7,94111,11/24/2014,735 MONTGOMERY ST LWR CRT,-122.403472825,7389,,PREZI INC,37.796272995,PREZI INC,02/01/2012
,94117,,1663 MISSION ST # 300,-122.41932763,,,PRICEONOMICS INC,37.771620617,PRICEONOMICS INC,06/30/2013
7,94103,,799 MARKET ST 8TH FL,-122.405540019,7389,,PRISM SKYLABS INC,37.785937027,PRISM SKYLABS INC,11/01/2013
7,94111,,222 VALLEJO ST 320,-122.401419907,7389,,PROJECT FROG INC,37.799534918,PROJECT FROG INC,08/01/2011
7,94111,,222 VALLEJO ST 320,-122.401419907,7389,,PROJECT FROG INC,37.799534918,PROJECT FROG INC,08/01/2011
,94107,04/08/2014,670 5TH ST,-122.397687042,,04/08/2014,PROSETTA CORPORATION,37.775676934,PROSETTA ANTIVIRAL INC,12/31/2010
7,94107,,670 5TH ST,-122.397687042,7389,,PROSETTA BIOSCIENCES INC,37.775676934,PROSETTA BIOSCIENCES INC,04/08/2014
7,94107,,6705 5TH ST,-122.400304587,8099,,PROSETTA INC,37.777817425,PROSETTA INC,01/04/2011
7,94105,,101 2ND ST 15TH FL,-122.399520499,7389,,PROSPER FUNDING LLC,37.787833683,PROSPER FUND LLC,02/01/2012
5,94105,,101 SECOND ST 1500,-122.399520499,6199,,PROSPER MARKETPLACE INC,37.787833683,PROSPER MARKETPLACE INC,03/01/2014
5,94104,,111 SUTTER ST 22ND FL,-122.402556761,6199,,PROSPER MARKETPLACE INC,37.789943511,PROSPER MARKETPLACE INC,08/01/2006
8,94123,,1640 BAY ST 104,-122.434053232,5398,,PROVEN REMEDIES LLC,37.803008082,PROVEN REMEDIES LLC,05/01/2010
7,94105,,604 MISSION ST 1000,-122.400067833,7389,,TIC TASKS INC,37.787823312,PROVEN.COM,07/26/2011
2,94111,,712 SANSOME ST,-122.401925311,1510,,PROVEN COMSA JV,37.797126835,PROVEN COMSA JV,02/01/2013
7,94107,,1045 17TH ST 204,-122.394527662,7389,,PUBNUB INC,37.765232827,PUBNUB INC,11/01/2011
7,94107,,725 FOLSOM ST,-122.399300413,7389,,PUBNUB INC,37.783467687,PUBNUB INC,12/01/2013
7,94104,,433 CALIFORNIA ST 1030,-122.401725966,7389,,MMJK INC,37.793013189,PUREPLAY.COM,01/01/2012
7,94104,,433 CALIFORNIA ST 1030,-122.401725966,7389,,MMJK INC,37.793013189,PUREPLAY.NET,11/01/2012
7,94107,12/31/2013,641 ARKANSAS,-122.398044426,7389,12/31/2013,AMBROSE EMPLOYER GROUP LLC,37.758143989,PUSHD INC,06/01/2012
7,94107,,641 ARKANSAS ST,-122.398044426,7389,,PUSHD INC,37.758143989,PUSHD INC (AMBROSE EMP GRP LLC,06/01/2012
7,94103,10/06/2014,201 3RD ST,-122.400130474,7389,10/06/2014,QUANTCAST SERVICES INC,37.78475376,QUANTCAST SERVICES INC,03/03/2010
7,94103,,201 3RD ST 2ND FL,-122.400130474,7370,,QUANTCAST CORPORATION,37.78475376,QUANTCAST CORPORATION,04/15/2008
7,94115,,2608 SUTTER ST B,-122.443473136,7389,,QUIBB INC,37.784818161,QUIBB INC,05/01/2014
,94111,,530 DAVIS ST,-122.39834121,,,QUID INC,37.797319613,QUID INC,10/01/2014
,94105,,62 1ST ST 5TH FLR,-122.398136268,,,QUID INC,37.790186251,QUID INC,10/21/2014
7,94111,10/21/2014,733 FRONT ST C1A,-122.399742889,7389,,QUID INC,37.798083229,QUID INC,05/26/2010
7,94102,,988 MARKET ST 7TH FL,-122.409841148,7389,,QUIP INC,37.782647091,QUIP INC,02/05/2013
7,94107,,340 BRANNAN ST 200,-122.393037761,7389,,QURI INC,37.781093986,QURI INC,06/01/2013
,94107,,880 HARRISON ST #204,-122.401477073,,,RAVEL LAW INC,37.779403589,RAVEL LAW INC,06/01/2014
8,94103,,1550 BRYANT ST 220,-122.410704546,5495,,RDIO INC,37.76757772,RDIO INC,09/01/2011
7,94108,,580 CALIFORNIA ST 7TH FL,-122.40404361,7389,,RECOMMIND INC,37.79275636,RECOMMIND INC,05/20/2013
7,94108,,650 CALIFORNIA ST 12TH FL,-122.405143634,7389,,RECOMMIND INC,37.792587997,RECOMMIND INC,03/01/2011
7,94107,07/31/2014,300 BRANNAN ST 608,-122.392378656,7389,,RECURLY INC,37.781624036,RECURLY INC,07/01/2010
,94110,,400 ALABAMA ST 202,-122.41227403,,,RECURLY INC,37.763826842,RECURLY INC,08/01/2014
7,94102,,575 SUTTER ST 201,-122.409756218,8071,,RED HOT LABS INC,37.789043578,RED HOT LABS INC,03/01/2012
7,94111,,260 CALIFORNIA ST 200,-122.39976363,7389,,RESILIENT NETWORK SYSTEMS INC,37.793287432,RESILIENT NETWORK SYSTEMS INC,12/01/2010
,94108,,251 KEARNY ST #520,-122.404022464,,,REV.COM INC,37.790573809,REV.COM INC,06/01/2014
7,94108,05/31/2014,461 BUSH ST 4TH FL,-122.405147091,7389,,REV.COM INC,37.790593397,REV.COM INC,08/03/2012
7,94105,,88 1ST ST 2ND FL,-122.397766726,7389,,REVEL SYSTEMS INC,37.789897419,REVEL SYSTEMS INC,09/15/2010
7,94129,,1 LETTERMAN DR BLDG C CM,-122.462538683,7389,,REVINATE INC,37.796048991,REVINATE INC,09/03/2012
7,94110,06/25/2015,76 ELLSWORTH ST,-122.414454071,7389,06/25/2015,RIDEPAL INC,37.74195443,RIDEPAL INC,04/01/2011
,94104,,225 BUSH ST 12TH FL,-122.40165614,,,RINGDNA INC,37.791042908,RINGDNA INC,11/06/2014
,94107,,210 CLARA ST,-122.402718081,,,RIP VAN WAFELS INC,37.779223833,RIP VAN WAFELS INC,09/01/2013
7,94105,,118 2ND ST 2ND FL,-122.399431998,7389,,RIPPLE LABS INC,37.787688608,RIPPLE LABS INC,01/28/2014
,94619,,300 MONTGOMERY ST 1200,-122.402480388,,,RIPPLE LABS INC,37.792014265,RIPPLE LABS INC,09/01/2014
7,94111,,1 FERRY BLDG 255,-122.391958951,7389,,RISE CAPITAL MANAGEMENT LLC,37.795461804,RISE CAPITAL MANAGEMENT LLC,02/18/2014
,94110,,180 CAPP ST #6,-122.418598269,,,RISE LABS INC,37.763834143,RISE LABS INC,06/04/2013
,94158,,455 MISSION BAY BLVD,-122.388686565,,,ROCK HEALTH INC,37.771096622,ROCK HEALTH INC,12/01/2013
7,94108,12/31/2013,615 GRANT AVE 3RD FL,-122.406003236,7389,,ROCK HEALTH INC,37.792813845,ROCK HEALTH INC,03/28/2011
7,94127,,220 MONTGOMERY ST 917,-122.402297788,8111,,ROCKET LAWYER INCORPORATED,37.791152774,ROCKET LAWYER INCORPORATED,08/01/2009
7,94103,11/02/2014,208 UTAH ST 300,-122.406663494,7389,,ROCKYOU INC,37.766797626,ROCKYOU INC,06/18/2012
,94107,,303 SECOND ST SOUTH TOWER ST #200,-122.396350571,,,ROCKYOU INC,37.785294053,ROCKYOU INC,11/03/2014
,94107,,414 BRANNAN ST,-122.394727006,,,ROLLBAR INC,37.779813801,ROLLBAR INC,08/15/2012
13,94103,03/31/2015,151 10TH ST,-122.415019841,3670,03/31/2015,ROMOTIVE INC,37.774583594,ROMOTIVE INC,07/01/2013
7,94107,,334 BRANNAN ST 1ST FLR,-122.392837264,7389,,RUBICON MEDIA LLC,37.781254153,RUBICON MEDIA LLC,01/01/2009
7,94107,,425 2ND ST 415,-122.394660174,7370,,RUNSCOPE INC,37.783933209,RUNSCOPE INC,03/01/2013
13,94107,,953 INDIANA ST,-122.391244811,5008,,SANO INTELLIGENCE INC,37.758744328,SANO INTELLIGENCE INC,01/23/2012
7,94107,,500 THIRD ST 240,-122.395789995,7389,,SAUCE LABS INC,37.781229508,SAUCE LABS INC,01/31/2010
,94124,,539 BRYANT ST,-122.396914552,,,SAUCE LABS INC,37.780426182,SAUCE LABS INC,08/29/2008
,94105,,171 2ND ST 400,-122.398711597,,,SCHOOLMINT INC,37.787194166,SCHOOLMINT INC,10/13/2014
7,94111,10/12/2014,565 COMMERCIAL ST 200,-122.402646639,8200,,SCHOOLMINT INC,37.794233456,SCHOOLMINT INC,11/11/2013
7,94105,,580 HOWARD ST 402,-122.397858908,7389,,SCOOP IT INC,37.787143466,SCOOP IT INC,09/01/2012
7,94107,,539 BRYANT ST 200,-122.39699124,7389,,SCRIBD,37.780366896,SCRIBD.COM,07/01/2009
,94107,,135 STILLMAN ST,-122.397271245,,,SCRIPTED INC,37.781037524,SCRIPTED INC,01/16/2015
7,94103,,379 CLEMENTINA ST A,-122.403370272,7389,,SCRIPTED INC,37.781097443,SCRIPTED INC,07/20/2011
,94105,03/31/2014,181 FREMONT ST,-122.395540517,,,SCRYBE INC,37.789594369,SCRYBE INC,08/28/2011
7,94107,,939 HARRISON ST,-122.40273219,7389,,SCRYBE INC,37.778299961,SCRYBE INC,04/01/2014
13,94105,,201 MISSION ST 1940,-122.395090763,2735,,SEAL SOFTWARE INC,37.791717745,SEAL SOFTWARE INC,07/22/2013
7,94111,,415 JACKSON ST B,-122.402285975,7389,,SEEDCHANGE EXECUTION SRVCS INC,37.796543781,SEEDCHANGE EXECUTION SRVCS INC,01/15/2014
,94103,,101 15TH ST,-122.402117742,,,SEGMENT.IO INC,37.767393355,SEGMENT.IO INC,03/01/2015
,94105,02/28/2015,142 MINNA ST 2ND FL,-122.400388167,,,SEGMENT.IO INC,37.786753994,SEGMENT.IO INC,07/01/2014
7,94107,06/30/2014,461 2ND ST 207,-122.393951521,7389,,SEGMENT.IO INC,37.783363981,SEGMENT.IO INC,07/01/2013
15,94158,,301 KING ST 807,-122.394141647,8911,,SENSOR TOWER INC,37.775987073,SENSOR TOWER INC,09/10/2013
,94111,,1 CALIFORNIA ST #2300,-122.396515348,,,SENTIENT TECHNOLOGIGES (USA) LLC,37.793613528,SENTIENT TECHNOLOGIES (USA) LLC,07/10/2015
,94105,07/10/2015,160 SPEAR ST 1600,-122.393188634,,,SENTIENT TECHNOLOGIGES (USA) LLC,37.791797,SENTIENT TECHNOLOGIES (USA) LLC,11/20/2014
7,94110,,1121 POTRERO AVE,-122.406375423,7690,,ROSS STEPHANIE,37.753943922,SEQUENCE CONSULTING SERVICES,03/23/2014
7,94107,,1501 MARIPOSA ST 200,-122.398928226,7389,,SEQUENCE LLC,37.763693378,SEQUENCE LLC,08/10/2010
,94105,,530 HOWARD ST 370,-122.396897905,,,SEWORKS INC,37.787914342,SEWORKS INC,12/15/2014
7,94103,,508 14TH ST A,-122.42486148,7389,,SHARE PRACTICE INC,37.768017892,SHARE PRACTICE INC,01/01/2013
7,94124,,1750 CESAR CHAVEZ ST J,-122.394851453,7389,,SHASTA CRYSTALS INC,37.749868301,SHASTA CRYSTALS INC,12/17/2012
7,94107,,38 BLUXOME ST 4TH FL,-122.396767697,7389,,SHOPSAVVY INC,37.776973426,SHOPSAVVY INC,11/08/2011
,94104,,580 MARKET ST 4TH FLOOR,-122.401307649,,,SHOWPAD INC,37.789354069,SHOWPAD INC,01/05/2015
7,94108,01/05/2015,59 GRANT AVE 4TH FL,-122.405043385,7389,,SHOWPAD INC,37.787564049,SHOWPAD INC,11/25/2013
,94105,,95 MINNA ST 2ND FL,-122.399111809,,,SHUDDLE INC,37.787687375,SHUDDLE INC,06/01/2014
,94124,,1550 CARROLL AVE,-122.392429901,,,SHYP INC,37.724463734,SHYP INC,11/01/2013
,94105,,585 HOWARD ST 3,-122.397710264,,,SHYP INC,37.787187252,SHYP INC,06/01/2015
,94103,06/14/2015,755 BRANNAN ST,-122.402071065,,,SHYP INC,37.773907428,SHYP INC,11/01/2013
7,94104,,360 PINE ST 6TH FL,-122.401992143,7398,,SIDE.CR LLC,37.7920084,SIDE.CR LLC,06/15/2012
,94105,,123 MISSION ST 1500,-122.394571448,,,SIFT SCIENCE INC,37.792137455,SIFT SCIENCE INC,07/14/2014
7,94105,07/11/2014,625 MARKET ST 200,-122.401841194,7389,,SIFT SCIENCE INC,37.788847691,SIFT SCIENCE INC,12/13/2012
7,94158,,409 ILLINOIS ST 5032,-122.388055295,7389,,SILURIA TECHNOLOGIES CORP,37.7661535,SILURIA TECHNOLOGIES CORP,08/15/2009
,94103,,95 FEDERAL ST B,-122.412419044,,,SINGULAR LABS INC,37.774467349,SINGULAR LABS INC,02/01/2015
7,94108,,133 KEARNY ST 203,-122.403773571,7389,,SIXDOORS INC,37.789274035,SIXDOORS INC,03/01/2013
7,94111,,1 FERRY BUILDING 255,-122.391958951,7389,,"SKIMBLE, INC",37.795461804,SKIMBLE INC,07/15/2013
,94107,,2230 3RD ST,-122.388763948,,,SKULLY HELMETS INC,37.761248236,SKULLY HELMETS INC,09/01/2014
,94107,,333 BRYANT ST #330,-122.392281859,,,SKULPT INC,37.784047455,SKULPT INC,05/01/2014
,94103,06/01/2014,1355 MARKET ST 488,-122.416701021,,,SKYCATCH INC,37.77716701,SKYCATCH INC,02/04/2013
,94107,,524 3RD ST,-122.395437508,,,SKYCATCH INC,37.780960711,SKYCATCH INC,06/01/2014
,94102,12/04/2014,205 JONES ST #216,-122.412483669,,,SULLIVAN MICHAEL H,37.783214185,SKYSCRAPER WINDOW CLEANING MAINTENANCE,09/02/2014
,94107,,680 FOLSOM ST 145,-122.398257598,,,SLACK TECHNOLOGIES INC,37.78437338,SLACK TECHNOLOGIES INC,07/23/2014
,94105,,88 1st ST 515,-122.397766726,,,SLICED INVESTING INC,37.789897419,SLICED INVESTING INC,08/31/2014
1,94108,,240 STOCKTON ST 10TH FL,-122.406665798,7310,,SMAATO INC,37.788157474,SMAATO INC,10/01/2011
7,94105,02/28/2015,121 2ND ST 200,-122.399330372,7389,,SMARTSHOOT INC,37.787673515,SMARTSHOOT INC,07/23/2012
,94105,,121 2ND ST #300,-122.399330372,,,SMARTSHOOT INC,37.787673515,SMARTSHOOT INC,03/01/2015
7,94107,12/31/2014,139 TOWNSEND ST 200,-122.391470658,7389,,SMULE INC,37.779847217,SMULE INC,04/15/2012
,94107,,139 TOWNSEND ST 300,-122.391470658,,,SMULE INC,37.779847217,SMULE INC,01/01/2015
7,94107,,660 4TH ST 462,-122.395607054,7389,,SNAPCARD INC,37.777550317,SNAPCARD INC,02/15/2014
,94105,,123 MISSION ST 12,-122.394571448,,,SOCIALCHORUS INC,37.792137455,SOCIALCHORUS INC,06/30/2014
7,94103,,703 MARKET ST 470,-122.403741307,7389,,SOCIALCHORUS INC,37.787396968,SOCIALCHORUS INC,01/01/2013
,94107,,450 TOWNSEND ST 223,-122.398488285,,,SOCIALSCOPE INC,37.774394877,SOCIALSCOPE INC,01/01/2015
1,94103,,301 VERMONT ST,-122.404582898,7310,,SOCIALWIRE INC,37.765874573,SOCIALWIRE INC,03/18/2012
1,94105,,580 HOWARD ST 102,-122.397858908,7310,,SOJERN INC,37.787143466,SOJERN INC,01/01/2011
,94109,,1000 VAN NESS AVE 104,-122.421103486,,,SOL REPUBLIC INC,37.784853678,SOL REPUBLIC INC,10/01/2014
7,94103,,1375 MISSION ST,-122.415531455,7389,,SOL REPUBLIC INC,37.775537683,SOL REPUBLIC INC,06/01/2012
,94105,,28 2ND ST 3038,-122.401027683,,,SOLIO INC,37.788916827,SOLIO INC,10/03/2013
,94107,,212 CLARA ST,-122.40277737,,,SOURCERY TECHNOLOGIES INC,37.779174414,SOURCERY TECHNOLOGIES INC,01/01/2013
8,94107,,2196 3RD ST,-122.388809603,5495,,SPENDGO INC,37.761883335,SPENDGO INC,05/15/2012
,94103,,33 NORFOLK ST,-122.413874473,,,NANOSATISFI INC,37.771076048,SPIRE GLOBAL,09/01/2014
,94103,,33 NORFOLK ST,-122.413874473,,,NANOSATISFI INC,37.771076048,SPIRE GLOBAL,09/01/2014
7,94105,09/22/2014,182 2ND ST 200,-122.398477684,7389,,SPLICE MACHINE INC,37.786937207,SPLICE MACHINE INC,06/01/2012
,94105,,612 HOWARD ST #300,-122.39869777,,,SPLICE MACHINE INC,37.786484361,SPLICE MACHINE INC,09/23/2014
7,94107,,660 4TH ST 161,-122.395607054,7389,,SPLURGY INC,37.777550317,SPLURGY INC,01/03/2012
7,94107,,625 2ND ST 280,-122.391410739,7389,,SPRINGSHOT INC,37.781373991,SPRINGSHOT INC,02/01/2012
7,94102,,1540 MARKET ST 425,-122.419837532,7389,,SQLSTREAM INC,37.774764502,SQLSTREAM INC,05/08/2012
7,94107,,185 BERRY ST 5503,-122.393150685,7389,,STATION X INC,37.775886825,STATION X INC,01/01/2013
7,94103,,1663 MISSION ST 720,-122.41948839,7389,,STITCH LABS INC,37.771258109,STITCH LABS INC,12/01/2013
7,94103,,1663 MISSION ST 720,-122.41948839,7389,,STITCH LABS INC,37.771258109,STITCH LABS INC,12/01/2013
7,94107,12/31/2013,181 SOUTH PARK ST 5,-122.394710874,7389,,STOREHOUSE MEDIA INC,37.780956865,STOREHOUSE MEDIA INC,07/18/2013
,94107,07/08/2014,512 2ND ST FL 1,-122.393407752,,,STOREHOUSE MEDIA INC,37.782866783,STOREHOUSE MEDIA INC,01/01/2014
8,94102,,988 MARKET ST 600,-122.409841148,5995,,STORENVY INC,37.782647091,STORENVY INC,09/01/2013
7,94107,,500 3RD ST 110,-122.395789995,7389,,STRAVA INC,37.781229508,STRAVA INC,11/01/2009
,94107,10/12/2014,260 KING ST #1209,-122.393493432,,,STRIDE HEALTH INC,37.777006099,STRIDE HEALTH INSURANCE SERVICES,05/17/2013
,94110,,400 ALABAMA ST,-122.41227403,,,STRIDE HEALTH INC,37.763826842,STRIDE HEALTH INSURANCE SERVICES,10/13/2014
,94116,,2695 44TH AVE,-122.50211391,,,STRUT THE MUTT LLC,37.736428086,STRUT THE MUTT,09/02/2014
7,94103,,443 TEHAMA ST,-122.405351045,7389,,STUDYBLUE INC,37.780277018,STUDYBLUE INC,09/04/2012
7,94105,,595 MARKET ST 29TH FL,-122.401110648,7389,,SUNRUN INC,37.789437659,SUNRUN INC,10/07/2013
